Time, Object, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, ColX, ColY, ColZ
6.324603,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1528227,0.7147024,0.6455009
6.335766,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1477696,0.7127095,0.6399326
6.346354,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1508017,0.7135804,0.6378633
6.357546,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1576442,0.7155398,0.6381791
6.368887,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1653049,0.7171177,0.6409117
6.38003,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1687805,0.7175322,0.6422959
6.391013,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1460379,0.7122422,0.6433052
6.402411,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1315464,0.703627,0.6368489
6.41359,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1123385,0.6839484,0.6521607
6.424643,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1176096,0.6914679,0.6439614
6.438575,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.07531045,0.6002155,0.6916316
6.447928,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1126955,0.6847889,0.6497258
6.458012,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1150872,0.6882149,0.6493576
6.468709,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1180388,0.6920083,0.647315
6.47986,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1312303,0.7034867,0.6374458
6.490761,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1355001,0.7068011,0.6418524
6.502299,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1327037,0.7038569,0.6336662
6.512936,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1404932,0.7086012,0.6338823
6.524143,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1359369,0.706285,0.6353316
6.536299,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1425765,0.7090309,0.6309785
6.546348,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1467458,0.7115152,0.6340448
6.557781,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1526078,0.7140659,0.6371076
6.569178,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1522632,0.7142975,0.6403292
6.579762,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.15755,0.7157863,0.6411635
6.593451,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1534731,0.7140278,0.6350405
6.604347,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1464336,0.7086198,0.6235219
6.612873,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1490381,0.709437,0.6228502
6.624004,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1503995,0.70849,0.6190966
6.635439,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1599709,0.7110094,0.6185515
6.646534,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.165042,0.7115123,0.617675
6.657558,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1699116,0.7154037,0.6278576
6.668948,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1718111,0.715677,0.6286136
6.679892,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.173182,0.715798,0.6289966
6.69066,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1482421,0.7130231,0.6417147
6.702512,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1284695,0.6990577,0.664437
6.712971,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.04226214,0.6002155,0.7261116
6.724232,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07240295,0.6002155,0.8364542
6.736181,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05399859,0.6668777,0.8354752
6.74693,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.0708589,0.67276,0.8355029
6.75739,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.06795633,0.6763072,0.8373946
6.768711,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.0630517,0.655382,0.8303804
6.779572,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.06720686,0.6726987,0.8356701
6.79063,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05439085,0.6696368,0.8364859
6.802069,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05143046,0.6727558,0.8387434
6.813117,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04328334,0.6778052,0.844634
6.823897,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04625225,0.6862367,0.8491595
6.835457,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05568665,0.6868049,0.8461647
6.846626,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.02140146,0.6002155,0.7606305
6.857557,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.1318935,0.6623425,0.859137
6.923929,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1340393,0.6002155,0.9043759
6.935224,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.008119643,0.6002155,0.8645468
6.946351,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03281108,0.6002155,0.7294251
6.957352,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.0007507131,0.6002155,0.7531835
6.968744,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.009910583,0.6410325,0.8589405
6.979365,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.01135677,0.6465517,0.8576339
6.990657,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.0135026,0.6508129,0.85589
7.001803,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.01629061,0.6592267,0.8553415
7.012748,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.01247686,0.6697268,0.8656026
7.023907,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04952848,0.656589,0.8336186
7.035251,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04532254,0.6549857,0.8347127
7.046203,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05073714,0.6572325,0.8334002
7.057349,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.03343141,0.6612099,0.8421362
7.06877,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.03713685,0.6650776,0.8414262
7.079529,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.03174764,0.6497386,0.8403654
7.090524,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04331058,0.6450039,0.8340333
7.102842,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04256856,0.6449552,0.8343314
7.112514,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05211931,0.6341844,0.8310325
7.124066,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05268115,0.6190462,0.8333924
7.135279,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05143756,0.6089779,0.8372386
7.14644,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04587489,0.6163964,0.8363782
7.158226,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04891068,0.6415548,0.8318442
7.168799,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.06447119,0.6180837,0.8314112
7.179905,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07680174,0.6002155,0.8309249
7.190574,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08663445,0.6002155,0.8392319
7.202273,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.07954407,0.6132665,0.8327051
7.213241,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05950683,0.6276453,0.8300948
7.223757,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05130297,0.6385616,0.8310983
7.235218,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04456931,0.650871,0.8342338
7.24581,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04496318,0.6433842,0.8332844
7.257551,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.04431444,0.6374394,0.8334363
7.268703,Sphere,0.0730027,0.6392155,0.9080963,0.08000001,0.0752,0.08000001,0.05311012,0.6074783,0.8374063
7.279404,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.03260258,0.6002155,0.7871165
7.290424,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.04716298,0.6002155,0.6348689
7.302026,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.07466845,0.6002155,0.609883
7.31255,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.09065102,0.6002155,0.6248025
7.324028,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.09106591,0.6002155,0.6284817
7.335653,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1307313,0.6837102,0.6015412
7.346197,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.145175,0.6963143,0.6028301
7.35748,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1126773,0.6599951,0.6085743
7.369051,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.08525644,0.6002155,0.6366553
7.379333,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.08112013,0.6002155,0.6469445
7.390882,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1365327,0.695243,0.6085511
7.401956,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1454074,0.6993411,0.6065891
7.413196,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.1446886,0.6993986,0.6072022
7.423571,Capsule,-0.1739973,0.6442155,0.6460963,0.064,0.0423,0.064,-0.134127,0.6773632,0.5938602
7.435112,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1343458,0.6002155,0.5170785
7.513193,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.07486714,0.6002155,0.4543015
7.523897,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.0231666,0.6002155,0.5781067
7.534955,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07223877,0.6002155,0.5862761
7.545937,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08728604,0.6002155,0.6436095
7.557009,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07076555,0.6002155,0.6298549
7.568601,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.06495152,0.6002155,0.6315734
7.579365,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.0608372,0.6002155,0.6275376
7.590341,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08916769,0.6002155,0.6251128
7.602444,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08588477,0.6002155,0.5917659
7.612679,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08843409,0.6002155,0.5952202
7.623447,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07018739,0.6002155,0.6129835
7.635398,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07348014,0.6002155,0.6200755
7.645924,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07392954,0.6002155,0.606375
7.656964,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07898252,0.6002155,0.5938581
7.668798,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08940287,0.6002155,0.5896536
7.679261,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08706277,0.6002155,0.5912656
7.690527,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08689235,0.6002155,0.5961092
7.701566,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08223217,0.6002155,0.6016878
7.712496,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08442833,0.6002154,0.5994899
7.723904,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08342485,0.6002155,0.5958123
7.734973,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08398126,0.6002155,0.5941931
7.746037,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08397441,0.6002155,0.5939296
7.757245,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08553461,0.6002155,0.5942595
7.768711,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08725447,0.6002155,0.5927636
7.779709,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08814211,0.6002155,0.5900741
7.790237,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09107673,0.6002155,0.5924624
7.801593,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09281158,0.6002155,0.5914994
7.812505,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09381792,0.6002155,0.5899116
7.823923,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09318786,0.6002155,0.5898769
7.835066,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09386993,0.6002155,0.5886524
7.845659,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09324174,0.6002155,0.5869991
7.857328,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09077851,0.6002155,0.5848625
7.868217,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09160279,0.6002155,0.5853317
7.879385,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.0943311,0.6002155,0.5823315
7.890991,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1000409,0.6002155,0.5839526
7.901681,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1032139,0.6002155,0.5862725
7.912667,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1066054,0.6002155,0.588945
7.923889,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.105126,0.6002155,0.5861446
7.93474,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1052733,0.6002155,0.5863208
7.94609,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1053758,0.6002155,0.5856663
7.957028,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1063381,0.6002155,0.5846944
7.968139,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1063982,0.6002155,0.5829412
7.979424,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.100883,0.6002155,0.5979742
7.9909,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1758068,0.6002155,0.6487553
8.00174,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1977878,0.6002155,0.6973323
8.012573,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.1929779,0.660316,0.7020697
8.02382,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.1983662,0.6793265,0.7022533
8.035281,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2071577,0.6936238,0.6875459
8.046051,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2146108,0.69994,0.6783414
8.056828,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2201696,0.7022327,0.6708988
8.068054,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2130226,0.7003055,0.6846711
8.079113,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2065471,0.6940911,0.6957481
8.090017,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2035373,0.6895193,0.7016438
8.102018,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2023791,0.6874118,0.7031524
8.112077,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2067878,0.6943026,0.6942942
8.123446,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2066907,0.6934334,0.689631
8.134995,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2075593,0.6933917,0.6847392
8.145692,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2077583,0.6940244,0.6858937
8.156649,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2048316,0.6914463,0.694702
8.168262,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2064074,0.6935858,0.6928333
8.179801,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2089242,0.6965408,0.6898219
8.190501,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2110651,0.699499,0.6915751
8.201578,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2155225,0.701637,0.680214
8.212584,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2202941,0.7049949,0.6766809
8.2235,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2212806,0.7056675,0.6761387
8.23493,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2160402,0.7029402,0.682558
8.245336,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2077764,0.6943268,0.6869037
8.256498,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2114874,0.6970764,0.6803659
8.268585,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2121673,0.6984254,0.6818094
8.279006,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2075502,0.6942292,0.6877516
8.290357,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2070031,0.6942694,0.6917271
8.301271,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2040815,0.6904541,0.6973953
8.312241,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2066075,0.6941406,0.6953094
8.323256,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.239103,0.7108884,0.6618166
8.334586,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2633885,0.7172508,0.6595996
8.345484,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2708647,0.7216922,0.6674723
8.356898,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.247414,0.7186531,0.6702151
8.368073,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2458043,0.7185398,0.671376
8.379159,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2533576,0.7206305,0.6706539
8.390203,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2695805,0.722102,0.6685171
8.401649,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2800459,0.7211664,0.6672578
8.412465,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2834244,0.7209133,0.66772
8.424072,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2780351,0.7223969,0.6697614
8.434613,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2818927,0.7234764,0.6738393
8.445754,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2883447,0.7236265,0.6779749
8.457232,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2895894,0.7221404,0.6740792
8.468109,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2928936,0.7223445,0.6774511
8.478974,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.29511,0.7229836,0.6824844
8.489668,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2824777,0.7256367,0.6818781
8.50174,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2884182,0.7262964,0.6932622
8.51215,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2956405,0.7245226,0.7034056
8.523529,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2794392,0.7277708,0.6951492
8.534738,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2752492,0.7274172,0.6882908
8.545656,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2779802,0.7267071,0.6848377
8.556987,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2605996,0.7229713,0.6729814
8.567988,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2645821,0.7228093,0.6711524
8.578855,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2732961,0.7263302,0.7163148
8.590025,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.396597,0.6002155,0.8620667
8.601673,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.4090773,0.6002155,0.8675881
8.612036,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.4191242,0.6002155,0.8678797
8.623447,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.4300715,0.6002155,0.866806
8.635007,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.4120545,0.6002155,0.852384
8.645306,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3926237,0.6002155,0.8449845
8.65675,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.392128,0.6002155,0.8578109
8.668357,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3921398,0.6002155,0.8609259
8.678839,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3883185,0.6002155,0.8583149
8.689837,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3872119,0.6002155,0.8545916
8.701907,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3878249,0.6002155,0.8542454
8.712322,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3855591,0.6002155,0.8500295
8.723348,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3835565,0.6002155,0.8502642
8.734581,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3820785,0.6002155,0.8540137
8.745835,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.380957,0.6002154,0.8571294
8.756721,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3806162,0.6002155,0.8562285
8.768149,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3835036,0.6002155,0.8560992
8.778673,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.3842317,0.6002155,0.8575521
14.71986,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2274074,0.6002155,0.9476798
14.73066,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05744475,0.713825,0.800849
14.74181,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0516606,0.7048014,0.7849304
14.75294,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05022568,0.7121,0.7996903
14.7641,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.02128774,0.7048681,0.8279743
14.77534,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.01479399,0.6997106,0.8320081
14.78647,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.01224148,0.6974846,0.8306913
14.79728,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.02970809,0.7098309,0.832914
14.80887,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04091001,0.712868,0.8109286
14.82004,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04421633,0.7088473,0.7959697
14.83056,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04423529,0.7078261,0.7938254
14.84186,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04451668,0.7051797,0.7888103
14.85313,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04018885,0.7037017,0.7890732
14.86492,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.03604025,0.7017435,0.7889534
14.8775,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.03103387,0.7008784,0.7919776
14.88856,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04022074,0.7100832,0.8023862
14.89898,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.03667253,0.7127427,0.8194793
14.90998,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.01585424,0.6992792,0.8413826
14.92098,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.03178895,0.7026811,0.8617481
14.93158,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.02714994,0.6002155,0.7745975
